Site.ID,Wetland Subclass LUCAS,FoliageStock,RootStock,AGVFStock,BGVFStock,BGSStock,FoliageNPP,RootNPP,BGVFPercentLoss,Burial210Pb TC.g.m.2,MethaneFlux,ExternalVariableValue,TotalLatTrans_Amount,externalVariableLat,externalVariableLatSite,TotalNPP_Amount,SedimentTransport_Amount,FoliageGrowth_PropTotalNPP,RootGrowth_PropTotalNPP,FoliageMaxStock,FoliageMortality_PropMaxStock,FoliageMortality_Amount,RootMaxStock,RootMortality_PropMaxStock,RootMortality_Amount,AGVFMaxStock,AGVFOut_PropMaxStock,AGVFOut_Amount,AGVFStabilization_Amount,AGVFStabilization_PropOut,AGVFStabilization_PropMaxStock,BGVFMaxStock,BGVFOut_PropMaxStock,BGVFOut_Amount,BGVFStabilization_PropOut,BGVFStabilization_Amount,BGVFStabilization_PropMaxStock,BGSDeposition,BGSIn_Amount,BGSMaxStock,BGSOut_PropMaxStock,BGSOut_Amount,TotalOut_Amount,AGVFOut_PropOut,BGVFOut_PropOut,BGSOut_PropOut,TotalMaxStock,AGVFMaxStock_PropMaxStock,BGVFMaxStock_PropMaxStock,BGSMaxStock_PropMaxStock,BGSStabilization_PropOut,BGSStabilization_Amount,BGSStabilization_PropMaxStock,TotalStabilization_Amount,AGVFEmissionLatTrans_Amount,BGVFEmissionLatTrans_Amount,BGSEmissionLatTrans_Amount,TotalEmissionLatTrans_Amount,TotalLatTrans_PropEmissionLatTrans,AGVFLatTrans_Amount,BGVFLatTrans_Amount,BGSLatTrans_Amount,AGVFLatTrans_PropMaxStock,BGVFLatTrans_PropMaxStock,BGSLatTrans_PropMaxStock,AGVFLatTrans_PropOut,BGVFLatTrans_PropOut,BGSLatTrans_PropOut,AGVFEmission_Amount,BGVFEmission_Amount,BGSEmission_Amount,AGVFEmissionCH4_Amount,BGVFEmissionCH4_Amount,BGSEmissionCH4_Amount,AGVFEmissionCO2_Amount,BGVFEmissionCO2_Amount,BGSEmissionCO2_Amount,AGVFEmissionCH4_PropMaxStock,BGVFEmissionCH4_PropMaxStock,BGSEmissionCH4_PropMaxStock,AGVFEmissionCO2_PropMaxStock,BGVFEmissionCO2_PropMaxStock,BGSEmissionCO2_PropMaxStock,AGVFEmission_PropMaxStock,BGVFEmission_PropMaxStock,BGSEmission_PropMaxStock,AGVFEmission_PropOut,BGVFEmission_PropOut,BGSEmission_PropOut,outAGVFCheck,outBGVFCheck,outBGSCheck,massBalanceCheck,checkAGVFratio,checkBGVFratio,checkBGSratio,checkpropAGVF
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,10,7,10,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.005,1.3944,2.4186,6.187,0.0028,8e-4,2e-4,0.005,0.0014,0.0048,278.4348,482.9301,1235.3781,2.0206,3.5045,8.9649,276.4143,479.4255,1226.4132,0.0041,0.0011,3e-4,0.5568,0.149,0.0348,0.5609,0.1501,0.0351,0.995,0.272,0.9577,1,1,1,-0,199.6743,199.6743,199.6743,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,105,9,28,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.0523,14.6417,25.3952,64.9631,0.0295,0.0079,0.0018,0.0523,0.0143,0.0504,265.1876,459.9535,1176.6019,2.0206,3.5045,8.9649,263.167,456.4489,1167.637,0.0041,0.0011,3e-4,0.5301,0.1418,0.0331,0.5342,0.1429,0.0334,0.9477,0.2591,0.9121,1,1,1,-0,18.1118,18.1118,18.1118,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,123,6,46,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.0613,17.1517,29.7486,76.0997,0.0345,0.0092,0.0022,0.0613,0.0168,0.059,262.6776,455.6,1165.4654,2.0206,3.5045,8.9649,260.657,452.0955,1156.5004,0.0041,0.0011,3e-4,0.525,0.1405,0.0328,0.5291,0.1416,0.0331,0.9387,0.2566,0.9035,1,1,1,-0,15.315,15.315,15.315,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,156,4,64,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.0777,21.7533,37.73,96.5167,0.0438,0.0117,0.0027,0.0777,0.0213,0.0748,258.0759,447.6187,1145.0484,2.0206,3.5045,8.9649,256.0554,444.1141,1136.0835,0.0041,0.0011,3e-4,0.5158,0.138,0.0322,0.5199,0.1391,0.0325,0.9223,0.2521,0.8876,1,1,1,-0,11.8637,11.8637,11.8637,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,175,2,82,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.0872,24.4028,42.3253,108.2719,0.0492,0.0132,0.0031,0.0872,0.0238,0.0839,255.4265,443.0234,1133.2931,2.0206,3.5045,8.9649,253.4059,439.5188,1124.3282,0.0041,0.0011,3e-4,0.5104,0.1366,0.0319,0.5145,0.1377,0.0322,0.9128,0.2495,0.8785,1,1,1,-0,10.4671,10.4671,10.4671,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,201,8,100,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.1002,28.0283,48.6136,124.358,0.0565,0.0151,0.0035,0.1002,0.0274,0.0964,251.8009,436.735,1117.207,2.0206,3.5045,8.9649,249.7804,433.2305,1108.2421,0.0041,0.0011,3e-4,0.5031,0.1346,0.0315,0.5072,0.1357,0.0317,0.8998,0.246,0.8661,1,1,1,-0,8.9838,8.9838,8.9838,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,320,5,118,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.1595,44.6222,77.3949,197.9829,0.0899,0.024,0.0056,0.1595,0.0436,0.1535,235.207,407.9538,1043.5821,2.0206,3.5045,8.9649,233.1865,404.4493,1034.6172,0.0041,0.0011,3e-4,0.4697,0.1257,0.0294,0.4738,0.1268,0.0296,0.8405,0.2298,0.809,1,1,1,-0,5.2711,5.2711,5.2711,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,414,1,136,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.2063,57.73,100.1296,256.1404,0.1163,0.0311,0.0073,0.2063,0.0564,0.1986,222.0992,385.2191,985.4246,2.0206,3.5045,8.9649,220.0787,381.7145,976.4597,0.0041,0.0011,3e-4,0.4433,0.1186,0.0277,0.4474,0.1197,0.028,0.7937,0.217,0.7639,1,1,1,-0,3.8472,3.8472,3.8472,0
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,14.49,7,456,3,154,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0,0,0,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1289.9833,35233.9298,0.0366,1289.9833,3345.1445,0.0837,0.5307,0.3856,38948.7651,0.0127,0.0826,0.9046,0.0375,48.4183,0.0014,1338.4016,279.8293,485.3487,1241.565,2006.743,0.2272,63.5867,110.2877,282.1256,0.1281,0.0343,0.008,0.2272,0.0621,0.2187,216.2426,375.061,959.4394,2.0206,3.5045,8.9649,214.222,371.5565,950.4745,0.0041,0.0011,3e-4,0.4315,0.1154,0.027,0.4356,0.1165,0.0272,0.7728,0.2113,0.7438,1,1,1,-0,3.4008,3.4008,3.4008,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,10,7,11,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.0084,4.8899,3.7836,1.3265,0.006,0.0024,0,0.0084,0.0036,0.0022,578.1935,447.3771,156.844,7.0855,5.4824,1.9221,571.1079,441.8947,154.9219,0.0086,0.0034,0,0.6957,0.2749,0.0028,0.7043,0.2783,0.0029,0.9916,0.4287,0.2648,1,1,1,0,118.2415,118.2415,118.2415,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,105,9,29,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.0881,51.3444,39.7277,13.928,0.0625,0.0247,3e-4,0.0881,0.0381,0.0235,531.739,411.433,144.2425,7.0855,5.4824,1.9221,524.6535,405.9506,142.3204,0.0086,0.0034,0,0.6391,0.2526,0.0026,0.6477,0.256,0.0027,0.9119,0.3943,0.2435,1,1,1,0,10.3563,10.3563,10.3563,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,123,6,47,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.1032,60.1462,46.5382,16.3156,0.0733,0.029,3e-4,0.1032,0.0446,0.0275,522.9372,404.6226,141.8548,7.0855,5.4824,1.9221,515.8516,399.1401,139.9328,0.0086,0.0034,0,0.6283,0.2483,0.0026,0.637,0.2517,0.0026,0.8968,0.3878,0.2395,1,1,1,0,8.6944,8.6944,8.6944,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,156,4,65,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.1308,76.283,59.024,20.693,0.0929,0.0367,4e-4,0.1308,0.0566,0.0349,506.8004,392.1367,137.4775,7.0855,5.4824,1.9221,499.7148,386.6543,135.5554,0.0086,0.0034,0,0.6087,0.2405,0.0025,0.6173,0.244,0.0025,0.8692,0.3758,0.2321,1,1,1,0,6.6437,6.6437,6.6437,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,175,2,83,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.1468,85.5739,66.2128,23.2133,0.1042,0.0412,4e-4,0.1468,0.0635,0.0392,497.5095,384.9479,134.9572,7.0855,5.4824,1.9221,490.4239,379.4655,133.0351,0.0086,0.0034,0,0.5974,0.2361,0.0024,0.606,0.2395,0.0025,0.8532,0.3689,0.2278,1,1,1,0,5.8138,5.8138,5.8138,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,201,8,101,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.1686,98.2878,76.0501,26.6621,0.1197,0.0473,5e-4,0.1686,0.0729,0.045,484.7956,375.1106,131.5084,7.0855,5.4824,1.9221,477.7101,369.6281,129.5863,0.0086,0.0034,0,0.5819,0.23,0.0024,0.5905,0.2334,0.0024,0.8314,0.3595,0.222,1,1,1,0,4.9324,4.9324,4.9324,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,320,5,119,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.2684,156.478,121.0749,42.4471,0.1906,0.0753,8e-4,0.2684,0.116,0.0717,426.6054,330.0859,115.7233,7.0855,5.4824,1.9221,419.5198,324.6034,113.8013,0.0086,0.0034,0,0.511,0.2019,0.0021,0.5196,0.2054,0.0021,0.7316,0.3163,0.1954,1,1,1,0,2.7263,2.7263,2.7263,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,414,1,137,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.3472,202.4435,156.6406,54.9159,0.2466,0.0974,0.001,0.3472,0.1501,0.0927,380.6399,294.5201,103.2545,7.0855,5.4824,1.9221,373.5544,289.0377,101.3325,0.0086,0.0034,0,0.455,0.1798,0.0019,0.4636,0.1832,0.0019,0.6528,0.2822,0.1743,1,1,1,0,1.8802,1.8802,1.8802,0
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.49,16,456,3,155,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0,0,0,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,592.3226,54424.9467,0.0109,592.3226,2218.8893,0.2628,0.4703,0.2669,56853.3167,0.0144,0.0283,0.9573,0.733,434.1522,0.008,1026.4748,583.0834,451.1607,158.1705,1192.4146,0.3824,222.9812,172.5317,60.4871,0.2716,0.1073,0.0011,0.3824,0.1653,0.1021,360.1022,278.629,97.6833,7.0855,5.4824,1.9221,353.0167,273.1466,95.7613,0.0086,0.0034,0,0.43,0.1699,0.0018,0.4386,0.1733,0.0018,0.6176,0.267,0.1649,1,1,1,0,1.6149,1.6149,1.6149,0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,10,7,12,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.0061,2.4579,3.2017,4.3404,0.0031,9e-4,1e-4,0.0061,0.0018,0.0036,401.4617,522.9436,708.94,3.5615,4.6392,6.2893,397.9002,518.3044,702.6507,0.0045,0.0013,1e-4,0.5012,0.1467,0.0138,0.5057,0.148,0.0139,0.9939,0.3006,0.5843,1,1,1,0,163.3345,163.3345,163.3345,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,105,9,30,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.0639,25.8081,33.6176,45.5744,0.0325,0.0095,9e-4,0.0639,0.0193,0.0376,378.1116,492.5278,667.706,3.5615,4.6392,6.2893,374.55,487.8885,661.4167,0.0045,0.0013,1e-4,0.4718,0.1381,0.013,0.4762,0.1394,0.0131,0.9361,0.2832,0.5503,1,1,1,0,14.6509,14.6509,14.6509,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,123,6,48,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.0748,30.2323,39.3806,53.3871,0.0381,0.0111,0.001,0.0748,0.0226,0.044,373.6873,486.7647,659.8932,3.5615,4.6392,6.2893,370.1258,482.1255,653.604,0.0045,0.0013,1e-4,0.4662,0.1364,0.0128,0.4707,0.1377,0.0129,0.9252,0.2798,0.5439,1,1,1,0,12.3605,12.3605,12.3605,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,156,4,66,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.0949,38.3434,49.9461,67.7105,0.0483,0.0141,0.0013,0.0949,0.0287,0.0558,365.5762,476.1992,645.5699,3.5615,4.6392,6.2893,362.0147,471.56,639.2806,0.0045,0.0013,1e-4,0.456,0.1334,0.0125,0.4605,0.1348,0.0127,0.9051,0.2738,0.5321,1,1,1,0,9.5343,9.5343,9.5343,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,175,2,84,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.1065,43.0134,56.0293,75.9573,0.0542,0.0159,0.0015,0.1065,0.0322,0.0626,360.9062,470.116,637.3231,3.5615,4.6392,6.2893,357.3447,465.4768,631.0338,0.0045,0.0013,1e-4,0.4501,0.1317,0.0124,0.4546,0.133,0.0125,0.8935,0.2703,0.5253,1,1,1,0,8.3905,8.3905,8.3905,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,201,8,102,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.1223,49.404,64.3536,87.2424,0.0622,0.0182,0.0017,0.1223,0.037,0.0719,354.5156,461.7917,626.038,3.5615,4.6392,6.2893,350.9541,457.1525,619.7487,0.0045,0.0013,1e-4,0.442,0.1294,0.0122,0.4465,0.1307,0.0123,0.8777,0.2655,0.516,1,1,1,0,7.1758,7.1758,7.1758,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,320,5,120,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.1947,78.6531,102.4535,138.8933,0.0991,0.029,0.0027,0.1947,0.0589,0.1145,325.2665,423.6918,574.387,3.5615,4.6392,6.2893,321.705,419.0526,568.0978,0.0045,0.0013,1e-4,0.4052,0.1186,0.0111,0.4097,0.1199,0.0113,0.8053,0.2436,0.4734,1,1,1,0,4.1355,4.1355,4.1355,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,414,1,138,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.2519,101.7575,132.5492,179.6933,0.1282,0.0375,0.0035,0.2519,0.0762,0.1481,302.1621,393.5961,533.5871,3.5615,4.6392,6.2893,298.6006,388.9569,527.2979,0.0045,0.0013,1e-4,0.3761,0.1101,0.0103,0.3806,0.1114,0.0105,0.7481,0.2263,0.4398,1,1,1,0,2.9694,2.9694,2.9694,-0
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.49,8,456,3,156,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0,0,0,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1213.2878,50984.1917,0.0238,1213.2878,3356.6405,0.1203,0.5182,0.3615,55311.9082,0.0144,0.0639,0.9218,0.4121,500.0074,0.0098,1713.2952,403.9196,526.1453,713.2804,1643.3453,0.2775,112.0807,145.9963,197.923,0.1412,0.0413,0.0039,0.2775,0.0839,0.1631,291.8389,380.1491,515.3574,3.5615,4.6392,6.2893,288.2774,375.5098,509.0681,0.0045,0.0013,1e-4,0.3631,0.1063,0.01,0.3676,0.1076,0.0101,0.7225,0.2185,0.4248,1,1,1,0,2.6038,2.6038,2.6038,-0
