Site.ID,Wetland Subclass LUCAS,FoliageStock,RootStock,AGVFStock,BGVFStock,BGSStock,FoliageNPP,RootNPP,BGVFPercentLoss,Burial210Pb TC.g.m.2,MethaneFlux,ExternalVariableValue,AGVFPercentLoss,TotalLatTrans_Amount,externalVariableLat,externalVariableLatSite,TotalNPP_Amount,SedimentTransport_Amount,FoliageGrowth_PropTotalNPP,RootGrowth_PropTotalNPP,FoliageMaxStock,FoliageMortality_PropMaxStock,FoliageMortality_Amount,RootMaxStock,RootMortality_PropMaxStock,RootMortality_Amount,AGVFMaxStock,AGVFOut_PropMaxStock,AGVFOut_Amount,AGVFStabilization_PropOut,AGVFStabilization_Amount,AGVFStabilization_PropMaxStock,BGVFMaxStock,BGVFOut_PropMaxStock,BGVFOut_Amount,BGVFStabilization_PropOut,BGVFStabilization_Amount,BGVFStabilization_PropMaxStock,BGSDeposition,BGSIn_Amount,BGSMaxStock,BGSOut_PropMaxStock,BGSOut_Amount,TotalOut_Amount,AGVFOut_PropOut,BGVFOut_PropOut,BGSOut_PropOut,TotalMaxStock,AGVFMaxStock_PropMaxStock,BGVFMaxStock_PropMaxStock,BGSMaxStock_PropMaxStock,BGSStabilization_PropOut,BGSStabilization_Amount,BGSStabilization_PropMaxStock,TotalStabilization_Amount,AGVFEmissionLatTrans_Amount,BGVFEmissionLatTrans_Amount,BGSEmissionLatTrans_Amount,TotalEmissionLatTrans_Amount,TotalLatTrans_PropEmissionLatTrans,AGVFLatTrans_Amount,BGVFLatTrans_Amount,BGSLatTrans_Amount,AGVFLatTrans_PropMaxStock,BGVFLatTrans_PropMaxStock,BGSLatTrans_PropMaxStock,AGVFLatTrans_PropOut,BGVFLatTrans_PropOut,BGSLatTrans_PropOut,AGVFEmission_Amount,BGVFEmission_Amount,BGSEmission_Amount,AGVFEmission_PropMaxStock,BGVFEmission_PropMaxStock,BGSEmission_PropMaxStock,AGVFEmission_PropOut,BGVFEmission_PropOut,BGSEmission_PropOut,outAGVFCheck,outBGVFCheck,outBGSCheck,massBalanceCheck,checkAGVFratio,checkBGVFratio,checkBGSratio,checkpropAGVF
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,0,6,0.7237,156,4,63,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0.2763,67.9138,0.1783,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,763.249,37904.2887,0.0201,763.249,2383.8164,0.1031,0.5767,0.3202,41187.4601,0.0092,0.0705,0.9203,0.2731,208.4298,0.0055,971.6788,177.8539,679.4645,554.8192,1412.1376,0.1105,19.6477,75.061,61.2913,0.0516,0.0259,0.0016,0.0799,0.0546,0.0803,158.2062,604.4035,493.5279,0.4153,0.2083,0.013,0.6437,0.4396,0.6466,-0,0,0,0,8.0522,8.0522,8.0522,0.003
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,0,6,0.7237,175,2,81,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0.2763,67.9138,0.1783,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,763.249,37904.2887,0.0201,763.249,2383.8164,0.1031,0.5767,0.3202,41187.4601,0.0092,0.0705,0.9203,0.2731,208.4298,0.0055,971.6788,177.8539,679.4645,554.8192,1412.1376,0.1239,22.0406,84.203,68.7563,0.0579,0.029,0.0018,0.0897,0.0612,0.0901,155.8132,595.2614,486.0629,0.409,0.2051,0.0128,0.634,0.433,0.6368,-0,0,0,0,7.0694,7.0694,7.0694,0.003
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,0,6,0.7237,201,8,99,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0.2763,67.9138,0.1783,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,763.249,37904.2887,0.0201,763.249,2383.8164,0.1031,0.5767,0.3202,41187.4601,0.0092,0.0705,0.9203,0.2731,208.4298,0.0055,971.6788,177.8539,679.4645,554.8192,1412.1376,0.1423,25.3153,96.7132,78.9715,0.0664,0.0333,0.0021,0.103,0.0703,0.1035,152.5386,582.7513,475.8477,0.4004,0.2008,0.0126,0.6207,0.4239,0.6235,-0,0,0,0,6.0256,6.0256,6.0256,0.003
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,0,6,0.7237,320,5,117,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0.2763,67.9138,0.1783,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,763.249,37904.2887,0.0201,763.249,2383.8164,0.1031,0.5767,0.3202,41187.4601,0.0092,0.0705,0.9203,0.2731,208.4298,0.0055,971.6788,177.8539,679.4645,554.8192,1412.1376,0.2266,40.3029,153.9713,125.7258,0.1058,0.0531,0.0033,0.164,0.112,0.1647,137.551,525.4932,429.0934,0.3611,0.1811,0.0113,0.5597,0.3822,0.5622,-0,0,0,0,3.4129,3.4129,3.4129,0.003
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,0,6,0.7237,414,1,135,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0.2763,67.9138,0.1783,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,763.249,37904.2887,0.0201,763.249,2383.8164,0.1031,0.5767,0.3202,41187.4601,0.0092,0.0705,0.9203,0.2731,208.4298,0.0055,971.6788,177.8539,679.4645,554.8192,1412.1376,0.2932,52.1419,199.2003,162.6578,0.1369,0.0686,0.0043,0.2122,0.1449,0.2131,125.712,480.2641,392.1615,0.33,0.1655,0.0103,0.5115,0.3493,0.5138,-0,0,0,0,2.411,2.411,2.411,0.003
CRMS0337,Wetland: Estuarine Emergent,59.8948,471.1711,135.2023,1527.4018,37141.0397,245.7676,1374.7997,0.4942,208.4298,0,6,0.7237,456,3,153,1620.5674,0,0.1517,0.8483,305.6624,0.804,245.7676,1845.9709,0.7448,1374.7997,380.9699,0.6451,245.7676,0.2763,67.9138,0.1783,2902.2015,0.4737,1374.7997,0.5058,695.3353,0.2396,0,763.249,37904.2887,0.0201,763.249,2383.8164,0.1031,0.5767,0.3202,41187.4601,0.0092,0.0705,0.9203,0.2731,208.4298,0.0055,971.6788,177.8539,679.4645,554.8192,1412.1376,0.3229,57.4316,219.4091,179.1593,0.1508,0.0756,0.0047,0.2337,0.1596,0.2347,120.4222,460.0554,375.66,0.3161,0.1585,0.0099,0.49,0.3346,0.4922,-0,0,0,0,2.0968,2.0968,2.0968,0.003
CRMS0367,Wetland: Palustrine Emergent,9.7853,530.7043,100.7697,909.5524,45700.5319,554.3785,3324.0759,0.4253,118.7919,14.5,5,0.6687,-22.7,1,5,3878.4545,0,0.1429,0.8571,564.1638,0.9827,554.3785,3854.7802,0.8623,3324.0759,655.1482,0.8462,554.3785,0.3313,183.6662,0.2803,4233.6283,0.7852,3324.0759,0.5747,1910.4748,0.4513,0,2094.141,47794.6729,0.0438,2094.141,5972.5955,0.0928,0.5566,0.3506,52683.4494,0.0124,0.0804,0.9072,0.0567,118.7919,0.0025,2212.933,370.7123,1413.6012,1975.3491,3759.6625,-0.006,-2.2383,-8.535,-11.9267,-0.0034,-0.002,-2e-4,-0.004,-0.0026,-0.0057,372.9506,1422.1362,1987.2758,0.5693,0.3359,0.0416,0.6727,0.4278,0.949,0,0,0,-0,-166.6239,-166.6239,-166.6239,0.0029
CRMS0367,Wetland: Palustrine Emergent,9.7853,530.7043,100.7697,909.5524,45700.5319,554.3785,3324.0759,0.4253,118.7919,14.5,5,0.6687,73,3,11,3878.4545,0,0.1429,0.8571,564.1638,0.9827,554.3785,3854.7802,0.8623,3324.0759,655.1482,0.8462,554.3785,0.3313,183.6662,0.2803,4233.6283,0.7852,3324.0759,0.5747,1910.4748,0.4513,0,2094.141,47794.6729,0.0438,2094.141,5972.5955,0.0928,0.5566,0.3506,52683.4494,0.0124,0.0804,0.9072,0.0567,118.7919,0.0025,2212.933,370.7123,1413.6012,1975.3491,3759.6625,0.0194,7.198,27.4474,38.3546,0.011,0.0065,8e-4,0.013,0.0083,0.0183,363.5143,1386.1538,1936.9945,0.5549,0.3274,0.0405,0.6557,0.417,0.925,0,0,0,-0,50.5022,50.5022,50.5022,0.0029
CRMS0367,Wetland: Palustrine Emergent,9.7853,530.7043,100.7697,909.5524,45700.5319,554.3785,3324.0759,0.4253,118.7919,14.5,5,0.6687,197,2,17,3878.4545,0,0.1429,0.8571,564.1638,0.9827,554.3785,3854.7802,0.8623,3324.0759,655.1482,0.8462,554.3785,0.3313,183.6662,0.2803,4233.6283,0.7852,3324.0759,0.5747,1910.4748,0.4513,0,2094.141,47794.6729,0.0438,2094.141,5972.5955,0.0928,0.5566,0.3506,52683.4494,0.0124,0.0804,0.9072,0.0567,118.7919,0.0025,2212.933,370.7123,1413.6012,1975.3491,3759.6625,0.0524,19.4247,74.0703,103.505,0.0296,0.0175,0.0022,0.035,0.0223,0.0494,351.2876,1339.5308,1871.8441,0.5362,0.3164,0.0392,0.6337,0.403,0.8938,0,0,0,-0,18.0846,18.0846,18.0846,0.0029
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,10,7,10,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.005,1.064,2.4186,6.5174,0.0021,8e-4,2e-4,0.0038,0.0014,0.0048,212.4516,482.9301,1301.3613,0.4279,0.1501,0.0369,0.7592,0.272,0.9595,0,-0,0,-0,199.6743,199.6743,199.6743,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,105,9,28,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.0523,11.1719,25.3952,68.4329,0.0225,0.0079,0.0019,0.0399,0.0143,0.0505,202.3437,459.9535,1239.4458,0.4076,0.1429,0.0351,0.7231,0.2591,0.9138,0,-0,0,-0,18.1118,18.1118,18.1118,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,123,6,46,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.0613,13.0871,29.7486,80.1643,0.0264,0.0092,0.0023,0.0468,0.0168,0.0591,200.4285,455.6,1227.7144,0.4037,0.1416,0.0348,0.7163,0.2566,0.9052,0,-0,0,-0,15.315,15.315,15.315,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,156,4,64,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.0777,16.5983,37.73,101.6718,0.0334,0.0117,0.0029,0.0593,0.0213,0.075,196.9173,447.6187,1206.2069,0.3967,0.1391,0.0342,0.7037,0.2521,0.8893,0,-0,0,-0,11.8637,11.8637,11.8637,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,175,2,82,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.0872,18.6198,42.3253,114.0549,0.0375,0.0132,0.0032,0.0665,0.0238,0.0841,194.8958,443.0234,1193.8238,0.3926,0.1377,0.0338,0.6965,0.2495,0.8802,0,-0,0,-0,10.4671,10.4671,10.4671,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,201,8,100,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.1002,21.3862,48.6136,131.0001,0.0431,0.0151,0.0037,0.0764,0.0274,0.0966,192.1294,436.735,1176.8786,0.387,0.1357,0.0333,0.6866,0.246,0.8677,0,-0,0,-0,8.9838,8.9838,8.9838,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,320,5,118,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.1595,34.0477,77.3949,208.5574,0.0686,0.024,0.0059,0.1217,0.0436,0.1538,179.4679,407.9538,1099.3213,0.3615,0.1268,0.0311,0.6413,0.2298,0.8105,0,-0,0,-0,5.2711,5.2711,5.2711,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,414,1,136,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.2063,44.0492,100.1296,269.8212,0.0887,0.0311,0.0076,0.1574,0.0564,0.1989,169.4664,385.2191,1038.0575,0.3414,0.1197,0.0294,0.6056,0.217,0.7654,0,-0,0,-0,3.8472,3.8472,3.8472,0.0016
CRMS0377,Wetland: Estuarine Emergent,66.4101,142.1259,216.6134,1443.0606,33943.9465,279.8293,1775.332,0.2734,48.4183,0,7,0.763,456,3,154,2055.1612,0,0.1362,0.8638,346.2394,0.8082,279.8293,1917.4578,0.9259,1775.332,496.4427,0.5637,279.8293,0.237,66.3137,0.1336,3218.3926,0.5516,1775.332,0.7266,1289.9833,0.4008,0,1356.297,35300.2435,0.0384,1356.297,3411.4582,0.082,0.5204,0.3976,39015.0788,0.0127,0.0825,0.9048,0.0357,48.4183,0.0014,1404.7152,213.5156,485.3487,1307.8787,2006.743,0.2272,48.518,110.2877,297.1944,0.0977,0.0343,0.0084,0.1734,0.0621,0.2191,164.9976,375.061,1010.6843,0.3324,0.1165,0.0286,0.5896,0.2113,0.7452,0,-0,0,-0,3.4008,3.4008,3.4008,0.0016
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,10,7,11,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.0084,3.4374,3.7836,2.7791,0.0042,0.0024,1e-4,0.0059,0.0036,0.0036,406.4385,447.3771,328.5989,0.4951,0.2783,0.006,0.6971,0.4287,0.4292,0,0,-0,0,118.2415,118.2415,118.2415,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,105,9,29,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.0881,36.0923,39.7277,29.18,0.044,0.0247,5e-4,0.0619,0.0381,0.0381,373.7836,411.433,302.198,0.4553,0.256,0.0055,0.641,0.3943,0.3948,-0,0,0,0,10.3563,10.3563,10.3563,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,123,6,47,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.1032,42.2795,46.5382,34.1823,0.0515,0.029,6e-4,0.0725,0.0446,0.0447,367.5963,404.6226,297.1957,0.4478,0.2517,0.0054,0.6304,0.3878,0.3882,0,0,0,0,8.6944,8.6944,8.6944,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,156,4,65,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.1308,53.6228,59.024,43.3532,0.0653,0.0367,8e-4,0.092,0.0566,0.0566,356.253,392.1367,288.0248,0.4339,0.244,0.0053,0.611,0.3758,0.3762,-0,0,-0,0,6.6437,6.6437,6.6437,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,175,2,83,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.1468,60.1538,66.2128,48.6334,0.0733,0.0412,9e-4,0.1032,0.0635,0.0635,349.7221,384.9479,282.7446,0.426,0.2395,0.0052,0.5998,0.3689,0.3693,0,0,-0,0,5.8138,5.8138,5.8138,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,201,8,101,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.1686,69.0909,76.0501,55.8589,0.0842,0.0473,0.001,0.1185,0.0729,0.073,340.7849,375.1106,275.5191,0.4151,0.2334,0.005,0.5845,0.3595,0.3599,0,0,-0,0,4.9324,4.9324,4.9324,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,320,5,119,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.2684,109.9955,121.0749,88.9296,0.134,0.0753,0.0016,0.1886,0.116,0.1162,299.8803,330.0859,242.4484,0.3653,0.2054,0.0044,0.5143,0.3163,0.3167,-0,0,-0,0,2.7263,2.7263,2.7263,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,414,1,137,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.3472,142.3067,156.6406,115.0527,0.1733,0.0974,0.0021,0.2441,0.1501,0.1503,267.5691,294.5201,216.3253,0.3259,0.1832,0.004,0.4589,0.2822,0.2826,0,0,-0,0,1.8802,1.8802,1.8802,0.019
CRMS0398,Wetland: Estuarine Emergent,166.1865,347.1126,237.8849,563.9184,53832.6241,583.0834,1043.4833,0.4324,434.1522,14.5,16,0.7029,456,3,155,1626.5667,0,0.3585,0.6415,749.2699,0.7782,583.0834,1390.5959,0.7504,1043.4833,820.9683,0.7102,583.0834,0.2971,173.2075,0.211,1607.4017,0.6492,1043.4833,0.5676,592.3226,0.3685,0,765.5301,54598.1543,0.014,765.5301,2392.0969,0.2438,0.4362,0.32,57026.5242,0.0144,0.0282,0.9574,0.5671,434.1522,0.008,1199.6823,409.8759,451.1607,331.378,1192.4146,0.3824,156.7436,172.5317,126.7247,0.1909,0.1073,0.0023,0.2688,0.1653,0.1655,253.1322,278.629,204.6533,0.3083,0.1733,0.0037,0.4341,0.267,0.2673,-0,0,0,0,1.6149,1.6149,1.6149,0.019
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,10,7,12,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.0061,1.3381,3.2017,5.4602,0.0017,9e-4,1e-4,0.0033,0.0018,0.0039,218.5593,522.9436,891.8424,0.2753,0.148,0.0174,0.5411,0.3006,0.6383,0,0,0,0,163.3345,163.3345,163.3345,0.0063
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,105,9,30,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.0639,14.0501,33.6176,57.3323,0.0177,0.0095,0.0011,0.0348,0.0193,0.041,205.8472,492.5278,839.9703,0.2593,0.1394,0.0164,0.5096,0.2832,0.6011,0,0,0,0,14.6509,14.6509,14.6509,0.0063
CRMS0399,Wetland: Estuarine Emergent,35.8444,518.4414,390.0195,1794.3442,49770.9039,403.9196,1739.4331,0.3025,500.0074,14.5,8,0.5444,123,6,48,2143.3527,0,0.1885,0.8115,439.764,0.9185,403.9196,2257.8745,0.7704,1739.4331,793.9391,0.5088,403.9196,0.4556,184.0222,0.2318,3533.7773,0.4922,1739.4331,0.6975,1213.2878,0.3433,0,1397.31,51168.214,0.0273,1397.31,3540.6628,0.1141,0.4913,0.3946,55495.9304,0.0143,0.0637,0.922,0.3578,500.0074,0.0098,1897.3175,219.8974,526.1453,897.3026,1643.3453,0.0748,16.4587,39.3806,67.1607,0.0207,0.0111,0.0013,0.0407,0.0226,0.0481,203.4387,486.7647,830.1419,0.2562,0.1377,0.0162,0.5037,0.2798,0.5941,0,0,0,0,12.3605,12.3605,12.3605,0.0063
